Recipe_ID,Recipe_Name,Title,Video_URL,Views
165,katsu-aubergine-noodles,Knorr Aubergine Katsu Curry,https://www.youtube.com/watch?v=hwxUh-MZkKI&t=2s&pp=ygUjaG93IHRvIG1ha2Uga2F0c3UgYXViZXJnaW5lIG5vb2RsZXM%3D,3K views
166,japanese-katsudon,Make Perfect KATSUDON at Home | Authentic Japanese Recipe,https://www.youtube.com/watch?v=kV4Aw6MpoSU&pp=ygUdaG93IHRvIG1ha2UgamFwYW5lc2Uga2F0c3Vkb24%3D,376K views
166,japanese-katsudon,How to Make Katsudon | カツ丼 | Japanese Pork Cutlet Rice Bowl,https://www.youtube.com/watch?v=voE-MBJqBVk&pp=ygUdaG93IHRvIG1ha2UgamFwYW5lc2Uga2F0c3Vkb24%3D,543K views
166,japanese-katsudon,How to Make Perfect Katsudon [Japanese Pork Cutlet Bowl],https://www.youtube.com/watch?v=VDX-YXCARpM&pp=ygUdaG93IHRvIG1ha2UgamFwYW5lc2Uga2F0c3Vkb24%3D,18K views
167,smoked-salmon-avocado-sushi,Smoked Salmon-Avocado Sushi,https://www.youtube.com/watch?v=95VfgWMBA6A&pp=ygUnaG93IHRvIG1ha2Ugc21va2VkIHNhbG1vbiBhdm9jYWRvIHN1c2hp,6.8K views
167,smoked-salmon-avocado-sushi,How To Make Sushi Salmon Avocado Roll The Easy Way,https://www.youtube.com/watch?v=PQbIcFR21XU&pp=ygUnaG93IHRvIG1ha2Ugc21va2VkIHNhbG1vbiBhdm9jYWRvIHN1c2hp,6.3K views
167,smoked-salmon-avocado-sushi,Smoked Salmon and Avocado Roll (Uramaki),https://www.youtube.com/watch?v=7CUS64NqdMo&pp=ygUnaG93IHRvIG1ha2Ugc21va2VkIHNhbG1vbiBhdm9jYWRvIHN1c2hp,3.8K views
168,yakitori-chicken,Succulent Yakitori (Chicken) - How To Make Series,https://www.youtube.com/watch?v=98a0A6nMQiQ&pp=ygUcaG93IHRvIG1ha2UgeWFraXRvcmkgY2hpY2tlbg%3D%3D,2.8M views
168,yakitori-chicken,How to Make Chicken Yakitori at Home [No Grill Needed],https://www.youtube.com/watch?v=uN_z5Fbj0RE&pp=ygUcaG93IHRvIG1ha2UgeWFraXRvcmkgY2hpY2tlbg%3D%3D,5.9K views
168,yakitori-chicken,How To Make Yakitori (Japanese Grilled Chicken),https://www.youtube.com/watch?v=wvfE-2aGbgk&pp=ygUcaG93IHRvIG1ha2UgeWFraXRvcmkgY2hpY2tlbg%3D%3D,99K views
169,goma-ae-japanese-greens,How to make Japanese Spinach Goma-ae ⭐ | Johnny Row Cooks,https://www.youtube.com/watch?v=7cedbJ5ntS4&pp=ygUjaG93IHRvIG1ha2UgZ29tYSBhZSBqYXBhbmVzZSBncmVlbnM%3D,24K views
169,goma-ae-japanese-greens,Japanese spinach side dish.【Hourensou Goma-ae】英語でほうれん草の胡麻和えspinach salsa with soy sesame dressing.,https://www.youtube.com/watch?v=c_E2pqYGugU&pp=ygUjaG93IHRvIG1ha2UgZ29tYSBhZSBqYXBhbmVzZSBncmVlbnM%3D,36K views
169,goma-ae-japanese-greens,Japanese Spinach Salad with Sesame Dressing (Gomaae) 🥬 ほうれん草の胡麻和え,https://www.youtube.com/watch?v=CvOoXbwUySI&pp=ygUjaG93IHRvIG1ha2UgZ29tYSBhZSBqYXBhbmVzZSBncmVlbnM%3D,39K views
170,miso-steak,Miso Steak The Best Recipe | Easy Meals,https://www.youtube.com/watch?v=rse8LYcrw6k&pp=ygUWaG93IHRvIG1ha2UgbWlzbyBzdGVhaw%3D%3D,6.7K views
170,miso-steak,The Best Miso Marinated Flank Steak Recipe | SAM THE COOKING GUY,https://www.youtube.com/watch?v=D2RWqB0OGtQ&pp=ygUWaG93IHRvIG1ha2UgbWlzbyBzdGVhaw%3D%3D,95K views
170,miso-steak,5 Minute Miso Sauce Makes Everything Better (Miso Paste Recipe),https://www.youtube.com/watch?v=DRYeRNbMMCI&pp=ygUWaG93IHRvIG1ha2UgbWlzbyBzdGVhaw%3D%3D,107K views
171,rice-quinoa-prawn-sushi-bowl,Perfect Homemade Poke Bowls (2 Ways),https://www.youtube.com/watch?v=guXtz64bIlo&pp=ygUoaG93IHRvIG1ha2UgcmljZSBxdWlub2EgcHJhd24gc3VzaGkgYm93bA%3D%3D,2.4M views
171,rice-quinoa-prawn-sushi-bowl,Shrimp Quinoa Poke Bowl (Gluten Free Dairy Free Soy Free) Recipe,https://www.youtube.com/watch?v=Hx0cyvOUI4Q&pp=ygUoaG93IHRvIG1ha2UgcmljZSBxdWlub2EgcHJhd24gc3VzaGkgYm93bA%3D%3D,5.2K views
171,rice-quinoa-prawn-sushi-bowl,Teriyaki Shrimp Sushi Bowl,https://www.youtube.com/watch?v=1yYEVT0zHX8&pp=ygUoaG93IHRvIG1ha2UgcmljZSBxdWlub2EgcHJhd24gc3VzaGkgYm93bA%3D%3D,2.3K views
172,katsu-pork-sticky-rice,The Best Tonkatsu You'll Ever Make (Restaurant-Quality) | Epicurious 101,https://www.youtube.com/watch?v=AtgqMOi2Ze4&pp=ygUiaG93IHRvIG1ha2Uga2F0c3UgcG9yayBzdGlja3kgcmljZQ%3D%3D,1.1M views
172,katsu-pork-sticky-rice,Japanese Chicken Katsu Curry | (EASY),https://www.youtube.com/watch?v=bLvQutBaaac&pp=ygUiaG93IHRvIG1ha2Uga2F0c3UgcG9yayBzdGlja3kgcmljZQ%3D%3D,208K views
173,chicken-katsu-curry,Japanese Chicken Katsu Curry | (EASY),https://www.youtube.com/watch?v=bLvQutBaaac&pp=ygUfaG93IHRvIG1ha2UgY2hpY2tlbiBrYXRzdSBjdXJyeQ%3D%3D,208K views
173,chicken-katsu-curry,Quick and Easy Homemade Chicken Katsu Curry,https://www.youtube.com/watch?v=3RZxmCF4WrA&pp=ygUfaG93IHRvIG1ha2UgY2hpY2tlbiBrYXRzdSBjdXJyeQ%3D%3D,598K views
173,chicken-katsu-curry,CHICKEN KATSU CURRY | Chicken Katsu | Japanese Curry,https://www.youtube.com/watch?v=ViM5jt2G45M&pp=ygUfaG93IHRvIG1ha2UgY2hpY2tlbiBrYXRzdSBjdXJyeQ%3D%3D,117K views
175,chicken-katsu-curry-burger,Crispy Chicken Katsu Curry Burger | Japanese Burger,https://www.youtube.com/watch?v=ZZo-gz9SvPY&pp=ygUmaG93IHRvIG1ha2UgY2hpY2tlbiBrYXRzdSBjdXJyeSBidXJnZXI%3D,9.1K views
175,chicken-katsu-curry-burger,chicken katsu curry burger,https://www.youtube.com/watch?v=CzkJQ-7ueUo&pp=ygUmaG93IHRvIG1ha2UgY2hpY2tlbiBrYXRzdSBjdXJyeSBidXJnZXI%3D,3.4K views
175,chicken-katsu-curry-burger,Insane Chicken Katsu Burger,https://www.youtube.com/watch?v=u0CxguQf3x0&pp=ygUmaG93IHRvIG1ha2UgY2hpY2tlbiBrYXRzdSBjdXJyeSBidXJnZXI%3D,17K views
176,next-level-chicken-katsu-curry,Gordon Ramsay Makes a Curry in a Hurry | Next Level Kitchen,https://www.youtube.com/watch?v=JYg1UfVCfiw&pp=ygUqaG93IHRvIG1ha2UgbmV4dCBsZXZlbCBjaGlja2VuIGthdHN1IGN1cnJ5,2.7M views
176,next-level-chicken-katsu-curry,Japanese Chicken Katsu Curry | (EASY),https://www.youtube.com/watch?v=bLvQutBaaac&pp=ygUqaG93IHRvIG1ha2UgbmV4dCBsZXZlbCBjaGlja2VuIGthdHN1IGN1cnJ5,208K views
178,aubergine-katsu-curry,How to make Japanese Eggplant / Aubergine Katsu Curry recipe -- kurumicooks home cooking,https://www.youtube.com/watch?v=UQqxSjFGn7E&pp=ygUhaG93IHRvIG1ha2UgYXViZXJnaW5lIGthdHN1IGN1cnJ5,564 views
178,aubergine-katsu-curry,Knorr Aubergine Katsu Curry,https://www.youtube.com/watch?v=hwxUh-MZkKI&pp=ygUhaG93IHRvIG1ha2UgYXViZXJnaW5lIGthdHN1IGN1cnJ5,3K views
178,aubergine-katsu-curry,Rajah Recipes: Vegan Aubergine Katsu Curry,https://www.youtube.com/watch?v=2SBZ4janjTA&pp=ygUhaG93IHRvIG1ha2UgYXViZXJnaW5lIGthdHN1IGN1cnJ5,287 views
179,katsu-curry-wrap,Katsu Curry Sauce Recipe,https://www.youtube.com/watch?v=-7EeAiDC-uw&pp=ygUcaG93IHRvIG1ha2Uga2F0c3UgY3Vycnkgd3JhcA%3D%3D,41K views
179,katsu-curry-wrap,Ever wondered how to make the best ever Katsu Chicken Curry | | Twisted +,https://www.youtube.com/watch?v=Une0Ity4Khg&pp=ygUcaG93IHRvIG1ha2Uga2F0c3UgY3Vycnkgd3JhcA%3D%3D,13K views
179,katsu-curry-wrap,Chicken Katsu Wrap,https://www.youtube.com/watch?v=ws9gGxuYfwA&pp=ygUcaG93IHRvIG1ha2Uga2F0c3UgY3Vycnkgd3JhcA%3D%3D,1.3K views
180,katsu-curry-sauce,Katsu Curry Sauce Recipe,https://www.youtube.com/watch?v=-7EeAiDC-uw&pp=ygUdaG93IHRvIG1ha2Uga2F0c3UgY3Vycnkgc2F1Y2U%3D,41K views
180,katsu-curry-sauce,Japanese Chicken Katsu Curry | (EASY),https://www.youtube.com/watch?v=bLvQutBaaac&pp=ygUdaG93IHRvIG1ha2Uga2F0c3UgY3Vycnkgc2F1Y2U%3D,208K views
180,katsu-curry-sauce,Katsu Curry Sauce (Recipe),https://www.youtube.com/watch?v=EicPpGXFAik&pp=ygUdaG93IHRvIG1ha2Uga2F0c3UgY3Vycnkgc2F1Y2U%3D,47K views
181,cheats-katsu-curry,Japanese Chicken Katsu Curry | (EASY),https://www.youtube.com/watch?v=bLvQutBaaac&pp=ygUeaG93IHRvIG1ha2UgY2hlYXRzIGthdHN1IGN1cnJ5,208K views
181,cheats-katsu-curry,How To Make Katsu Curry,https://www.youtube.com/watch?v=QkvTTscn3Xw&pp=ygUeaG93IHRvIG1ha2UgY2hlYXRzIGthdHN1IGN1cnJ5,1.9M views
181,cheats-katsu-curry,Katsu Curry Sauce Recipe,https://www.youtube.com/watch?v=-7EeAiDC-uw&pp=ygUeaG93IHRvIG1ha2UgY2hlYXRzIGthdHN1IGN1cnJ5,41K views
182,chicken-katsu,The Easiest Homemade Chicken Katsu,https://www.youtube.com/watch?v=D6diqH8RF4U&pp=ygUZaG93IHRvIG1ha2UgY2hpY2tlbiBrYXRzdQ%3D%3D,6.4M views
182,chicken-katsu,Japanese Chicken Katsu Curry | (EASY),https://www.youtube.com/watch?v=bLvQutBaaac&pp=ygUZaG93IHRvIG1ha2UgY2hpY2tlbiBrYXRzdQ%3D%3D,208K views
182,chicken-katsu,How to Make Chicken Katsu (Recipe) チキンカツの作り方 (レシピ),https://www.youtube.com/watch?v=OOk6lnlHzbI&pp=ygUZaG93IHRvIG1ha2UgY2hpY2tlbiBrYXRzdQ%3D%3D,182K views
184,lighter-chicken-katsu,The Easiest Homemade Chicken Katsu,https://www.youtube.com/watch?v=D6diqH8RF4U&pp=ygUhaG93IHRvIG1ha2UgbGlnaHRlciBjaGlja2VuIGthdHN1,6.4M views
184,lighter-chicken-katsu,Japanese Chicken Katsu Curry | (EASY),https://www.youtube.com/watch?v=bLvQutBaaac&pp=ygUhaG93IHRvIG1ha2UgbGlnaHRlciBjaGlja2VuIGthdHN1,208K views
185,katsu-sandos,How to Make Katsu Sando (Recipe) カツサンドの作り方 (レシピ),https://www.youtube.com/watch?v=mG3szIop51g&pp=ygUYaG93IHRvIG1ha2Uga2F0c3Ugc2FuZG9z,329K views
185,katsu-sandos,How To Make A Chicken Katsu Sando with Matt Abergel,https://www.youtube.com/watch?v=xzi_Gbgj9AQ&pp=ygUYaG93IHRvIG1ha2Uga2F0c3Ugc2FuZG9z,811K views
185,katsu-sandos,$3 Vs $300 Katsu Sando,https://www.youtube.com/watch?v=n7iju6rWrOs&pp=ygUYaG93IHRvIG1ha2Uga2F0c3Ugc2FuZG9z,798K views
186,prawn-katsu-burgers,Fried Shrimp Burger / Ebi Katsu Burger Recipe / World of Flavor,https://www.youtube.com/watch?v=4zp4bZJOtZU&pp=ygUfaG93IHRvIG1ha2UgcHJhd24ga2F0c3UgYnVyZ2Vycw%3D%3D,22K views
186,prawn-katsu-burgers,HOW TO MAKE EBI KATSU | Super Fluffy Shrimp Cutlet,https://www.youtube.com/watch?v=yy5pfTYWHg4&pp=ygUfaG93IHRvIG1ha2UgcHJhd24ga2F0c3UgYnVyZ2Vycw%3D%3D,27K views
186,prawn-katsu-burgers,McDonald’s copycat Shrimp Filet-O (aka Ebi Filet-O aka えびフィレオ aka Ebi Katsu burger),https://www.youtube.com/watch?v=3GenXF9LnTg&pp=ygUfaG93IHRvIG1ha2UgcHJhd24ga2F0c3UgYnVyZ2Vycw%3D%3D,15K views
187,chip-shop-curry-sauce,Easy Chip Shop CURRY SAUCE! Authentic Recipe From A Real Northerner! Plus Chips!,https://www.youtube.com/watch?v=28gxiUJ-FMg&pp=ygUhaG93IHRvIG1ha2UgY2hpcCBzaG9wIGN1cnJ5IHNhdWNl,218K views
187,chip-shop-curry-sauce,Chip Shop Curry Sauce Recipe,https://www.youtube.com/watch?v=pxdW1k5EH3Q&pp=ygUhaG93IHRvIG1ha2UgY2hpcCBzaG9wIGN1cnJ5IHNhdWNl,128K views
187,chip-shop-curry-sauce,How to cook the perfect chip shop curry sauce,https://www.youtube.com/watch?v=aDlIh2OG_-Y&pp=ygUhaG93IHRvIG1ha2UgY2hpcCBzaG9wIGN1cnJ5IHNhdWNl,33K views
188,scandi-smoked-mackerel-rye,How to Make a Smoked Mackerel Smørrebrød Recipe,https://www.youtube.com/watch?v=P5GHKLrtsus&pp=ygUmaG93IHRvIG1ha2Ugc2NhbmRpIHNtb2tlZCBtYWNrZXJlbCByeWU%3D,3.6K views
188,scandi-smoked-mackerel-rye,Low Fat Smoked Mackerel Canapés | Madeleine Shaw | Wild Dish,https://www.youtube.com/watch?v=pn2mbhRza9Y&pp=ygUmaG93IHRvIG1ha2Ugc2NhbmRpIHNtb2tlZCBtYWNrZXJlbCByeWU%3D,5K views
188,scandi-smoked-mackerel-rye,Smoked mackerel recipe - how to smoke fish (mackerel),https://www.youtube.com/watch?v=ogBNBXEJC-8&pp=ygUmaG93IHRvIG1ha2Ugc2NhbmRpIHNtb2tlZCBtYWNrZXJlbCByeWU%3D,63K views
189,scandi-trout-fennel-potato-salad,Fjord Trout with Potato Salad - by LeroySeafood,https://www.youtube.com/watch?v=rs2nQbapfxg&pp=ygUsaG93IHRvIG1ha2Ugc2NhbmRpIHRyb3V0IGZlbm5lbCBwb3RhdG8gc2FsYWQ%3D,307 views
189,scandi-trout-fennel-potato-salad,CRAZY GOOD Potato + Fennel Salad | SUMMER PICNIC VEGAN RECIPES,https://www.youtube.com/watch?v=xyDE-9sPldc&pp=ygUsaG93IHRvIG1ha2Ugc2NhbmRpIHRyb3V0IGZlbm5lbCBwb3RhdG8gc2FsYWQ%3D,14K views
189,scandi-trout-fennel-potato-salad,How To Prepare Fennel | 1 Minute Tips | Gennaro Contaldo,https://www.youtube.com/watch?v=TcMBW4fsN90&pp=ygUsaG93IHRvIG1ha2Ugc2NhbmRpIHRyb3V0IGZlbm5lbCBwb3RhdG8gc2FsYWQ%3D,171K views
190,princess-cake,PRINCESSTÅRTA | Swedish Princess Cake,https://www.youtube.com/watch?v=LYKRh5udUew&pp=ygUZaG93IHRvIG1ha2UgcHJpbmNlc3MgY2FrZQ%3D%3D,42K views
190,princess-cake,How to Decorate a Princess Cake | Disney Princess,https://www.youtube.com/watch?v=jo_BOuLNb80&pp=ygUZaG93IHRvIG1ha2UgcHJpbmNlc3MgY2FrZQ%3D%3D,296K views
190,princess-cake,How to make Disney PRINCESS Doll CAKES - Cake decorating Ideas,https://www.youtube.com/watch?v=1QOXG_qANMo&pp=ygUZaG93IHRvIG1ha2UgcHJpbmNlc3MgY2FrZQ%3D%3D,12M views
191,soused-mackerel-creme-fraiche-capers,Smoked Mackerel Pasta with Creme Fraiche and Spinach,https://www.youtube.com/watch?v=Ho4CxJS8_QE&pp=ygUwaG93IHRvIG1ha2Ugc291c2VkIG1hY2tlcmVsIGNyZW1lIGZyYWljaGUgY2FwZXJz,5.2K views
191,soused-mackerel-creme-fraiche-capers,Real Good Food Fast: Smked Mackerel Spread with Capers,https://www.youtube.com/watch?v=Yf_sB8z6QJo&pp=ygUwaG93IHRvIG1ha2Ugc291c2VkIG1hY2tlcmVsIGNyZW1lIGZyYWljaGUgY2FwZXJz,197 views
191,soused-mackerel-creme-fraiche-capers,SLOW COOKED MACKEREL WITH CAPERS & POTATO GRATIN #hungrybuddies #aizaragosa,https://www.youtube.com/watch?v=9nVqifSv_3o&pp=ygUwaG93IHRvIG1ha2Ugc291c2VkIG1hY2tlcmVsIGNyZW1lIGZyYWljaGUgY2FwZXJz,3K views
192,scandi-salmon-pie,My Award Winning Fish Pie Recipe,https://www.youtube.com/watch?v=IY-KRIb1if4&pp=ygUdaG93IHRvIG1ha2Ugc2NhbmRpIHNhbG1vbiBwaWU%3D,839K views
192,scandi-salmon-pie,Canadian SALMON Pie (fast speed version),https://www.youtube.com/watch?v=EqGZOIVPAzo&pp=ygUdaG93IHRvIG1ha2Ugc2NhbmRpIHNhbG1vbiBwaWU%3D,1.3K views
192,scandi-salmon-pie,Marco Pierre White Recipe for prawn and salmon pie,https://www.youtube.com/watch?v=VGqWUNYsdGY&pp=ygUdaG93IHRvIG1ha2Ugc2NhbmRpIHNhbG1vbiBwaWU%3D,210K views
193,super-quick-scandi-supper,Incredible! Quick Breakfast Ready in 5 Minutes! Super Easy and Delicious!,https://www.youtube.com/watch?v=gI5JKhoZbYs&pp=ygUlaG93IHRvIG1ha2Ugc3VwZXIgcXVpY2sgc2NhbmRpIHN1cHBlcg%3D%3D,10M views
193,super-quick-scandi-supper,Pyttipanna - Scandinavian Quick Fry up,https://www.youtube.com/watch?v=eSl1d5gu8vc&pp=ygUlaG93IHRvIG1ha2Ugc3VwZXIgcXVpY2sgc2NhbmRpIHN1cHBlcg%3D%3D,1.4K views
193,super-quick-scandi-supper,Make a Veggie-Packed Dinner Faster Than You Think,https://www.youtube.com/watch?v=DjX4Ng8kGEw&pp=ygUlaG93IHRvIG1ha2Ugc3VwZXIgcXVpY2sgc2NhbmRpIHN1cHBlcg%3D%3D,397K views
194,scandi-smoked-salmon-potatoes,Scandi smoked salmon potatoes,https://www.youtube.com/watch?v=hplMpTlUt5I&pp=ygUpaG93IHRvIG1ha2Ugc2NhbmRpIHNtb2tlZCBzYWxtb24gcG90YXRvZXM%3D,64 views
194,scandi-smoked-salmon-potatoes,Smoked Salmon And Potatoes Are A Classic Dish That Is Easy To Make And Delicious.,https://www.youtube.com/watch?v=VMGTNaZ5RHI&pp=ygUpaG93IHRvIG1ha2Ugc2NhbmRpIHNtb2tlZCBzYWxtb24gcG90YXRvZXM%3D,3.5K views
194,scandi-smoked-salmon-potatoes,Easy Avocado & Smoked Salmon Potato Salad,https://www.youtube.com/watch?v=KqV7ieadFJs&pp=ygUpaG93IHRvIG1ha2Ugc2NhbmRpIHNtb2tlZCBzYWxtb24gcG90YXRvZXM%3D,63K views
195,scandi-salmon-salad,How to Make Salmon Salad | The Best Salmon Salad | Amazing Salmon Salad I Easy Salmon Salad,https://www.youtube.com/watch?v=3xx1fUbYK4U&pp=ygUfaG93IHRvIG1ha2Ugc2NhbmRpIHNhbG1vbiBzYWxhZA%3D%3D,18K views
195,scandi-salmon-salad,"SALMON SALAD | if you like my tuna salad recipe, you'll LOVE this salmon salad recipe!",https://www.youtube.com/watch?v=Iim1Hp7MYA0&t=364s&pp=ygUfaG93IHRvIG1ha2Ugc2NhbmRpIHNhbG1vbiBzYWxhZA%3D%3D,216K views
195,scandi-salmon-salad,Smoked Salmon Salad with Dill Dressing,https://www.youtube.com/watch?v=gBy7GCW66hQ&pp=ygUfaG93IHRvIG1ha2Ugc2NhbmRpIHNhbG1vbiBzYWxhZA%3D%3D,34K views
196,scandi-style-sausage-hash-pickled-beetroot,"3 Ingredient PICKLED BEETROOT- Easy, strong tasting, fast and cheap!",https://www.youtube.com/watch?v=AbxdUPYJo7s&pp=ygU2aG93IHRvIG1ha2Ugc2NhbmRpIHN0eWxlIHNhdXNhZ2UgaGFzaCBwaWNrbGVkIGJlZXRyb290,149K views
196,scandi-style-sausage-hash-pickled-beetroot,Pickled Beets - Traditional Danish Pickled Beetroot - Recipe # 160,https://www.youtube.com/watch?v=TxkJsdLT1nc&pp=ygU2aG93IHRvIG1ha2Ugc2NhbmRpIHN0eWxlIHNhdXNhZ2UgaGFzaCBwaWNrbGVkIGJlZXRyb290,1.8K views
196,scandi-style-sausage-hash-pickled-beetroot,Cold borscht of pickled beetroot with sausage. Recipe of the day,https://www.youtube.com/watch?v=JSYYzJkldhE&pp=ygU2aG93IHRvIG1ha2Ugc2NhbmRpIHN0eWxlIHNhdXNhZ2UgaGFzaCBwaWNrbGVkIGJlZXRyb290,8 views
197,brown-butter-boxty-blinis,How to Make Browned Butter,https://www.youtube.com/watch?v=QvoVQlhPy0k&t=78s&pp=ygUlaG93IHRvIG1ha2UgYnJvd24gYnV0dGVyIGJveHR5IGJsaW5pcw%3D%3D,319K views
197,brown-butter-boxty-blinis,How to Brown Butter | Today's Special,https://www.youtube.com/watch?v=4KvqLCKLn2E&pp=ygUlaG93IHRvIG1ha2UgYnJvd24gYnV0dGVyIGJveHR5IGJsaW5pcw%3D%3D,109K views
197,brown-butter-boxty-blinis,Super Quick Video Tips: How to Make Browned Butter,https://www.youtube.com/watch?v=P-eLe2zuTyQ&pp=ygUlaG93IHRvIG1ha2UgYnJvd24gYnV0dGVyIGJveHR5IGJsaW5pcw%3D%3D,72K views
198,scandi-meatballs,How to make Swedish Meatballs | Homemade Ikea Meatballs,https://www.youtube.com/watch?v=qc9cHXwp_Xc&pp=ygUcaG93IHRvIG1ha2Ugc2NhbmRpIG1lYXRiYWxscw%3D%3D,1.9M views
198,scandi-meatballs,How To Make Swedish Meatballs with Emma Bengtsson,https://www.youtube.com/watch?v=715fmvx0TKw&pp=ygUcaG93IHRvIG1ha2Ugc2NhbmRpIG1lYXRiYWxscw%3D%3D,747K views
198,scandi-meatballs,MICHELIN-STARRED Swedish Meatballs | Aquavit New York City | The Daily Meal,https://www.youtube.com/watch?v=uAeBgb-XR7A&pp=ygUcaG93IHRvIG1ha2Ugc2NhbmRpIG1lYXRiYWxscw%3D%3D,91K views
199,scandi-smoked-salmon,Easy Homemade Gravlox + Optional Cold Smoke Method,https://www.youtube.com/watch?v=8eGjvL6Titg&pp=ygUgaG93IHRvIG1ha2Ugc2NhbmRpIHNtb2tlZCBzYWxtb24%3D,733K views
199,scandi-smoked-salmon,NOVA LOX (aka. Cold Smoked Salmon),https://www.youtube.com/watch?v=jXfRdjrK-_g&pp=ygUgaG93IHRvIG1ha2Ugc2NhbmRpIHNtb2tlZCBzYWxtb24%3D,353K views
199,scandi-smoked-salmon,Norwegian Smoked Salmon – Why It’s The Best | A Typical Dish From Norway,https://www.youtube.com/watch?v=8unUzeh-T_k&pp=ygUgaG93IHRvIG1ha2Ugc2NhbmRpIHNtb2tlZCBzYWxtb24%3D,103K views
200,scandi-beetroot-salmon-pasta,Beetroot Cured Salmon | Gordon Ramsay,https://www.youtube.com/watch?v=H0n_jfydU4U&pp=ygUoaG93IHRvIG1ha2Ugc2NhbmRpIGJlZXRyb290IHNhbG1vbiBwYXN0YQ%3D%3D,4.4M views
201,scandi-cheese-crackers,How to Make Cheesy Crackers | Quickest & Most Simple Cracker Recipe,https://www.youtube.com/watch?v=fKC_Nz44HAo&pp=ygUiaG93IHRvIG1ha2Ugc2NhbmRpIGNoZWVzZSBjcmFja2Vycw%3D%3D,26K views
201,scandi-cheese-crackers,Easy Cheesy Crackers,https://www.youtube.com/watch?v=uwn0uM7-Cpc&pp=ygUiaG93IHRvIG1ha2Ugc2NhbmRpIGNoZWVzZSBjcmFja2Vycw%3D%3D,947K views
201,scandi-cheese-crackers,The EASIEST Sourdough Discard Crackers You'll Ever Make,https://www.youtube.com/watch?v=0l-_-Q8tLAA&t=110s&pp=ygUiaG93IHRvIG1ha2Ugc2NhbmRpIGNoZWVzZSBjcmFja2Vycw%3D%3D,12K views
202,scandinavian-roast-turkey-prune-juniper-stuffing-caramelised-apples,"Roast Turkey with Apple, Walnut and Thyme Stuffing",https://www.youtube.com/watch?v=f5NApk_SMbA&pp=ygVPaG93IHRvIG1ha2Ugc2NhbmRpbmF2aWFuIHJvYXN0IHR1cmtleSBwcnVuZSBqdW5pcGVyIHN0dWZmaW5nIGNhcmFtZWxpc2VkIGFwcGxlcw%3D%3D,8.4K views
202,scandinavian-roast-turkey-prune-juniper-stuffing-caramelised-apples,"Classic Christmas Roast Turkey with Sage, Apple and Smoked Scamorza Stuffing",https://www.youtube.com/watch?v=7-L8S-qcuyU&pp=ygVPaG93IHRvIG1ha2Ugc2NhbmRpbmF2aWFuIHJvYXN0IHR1cmtleSBwcnVuZSBqdW5pcGVyIHN0dWZmaW5nIGNhcmFtZWxpc2VkIGFwcGxlcw%3D%3D,2.1K views
202,scandinavian-roast-turkey-prune-juniper-stuffing-caramelised-apples,"Cranberry, Apple and Pecan Turkey Stuffing - Video Recipe",https://www.youtube.com/watch?v=_65nf23UTSs&pp=ygVPaG93IHRvIG1ha2Ugc2NhbmRpbmF2aWFuIHJvYXN0IHR1cmtleSBwcnVuZSBqdW5pcGVyIHN0dWZmaW5nIGNhcmFtZWxpc2VkIGFwcGxlcw%3D%3D,28K views
203,scandi-style-flatbread,How To Make Flat Bread - The Oldest Bread In The World - Perfect Survival Bread!,https://www.youtube.com/watch?v=S6BHwAoljng&pp=ygUiaG93IHRvIG1ha2Ugc2NhbmRpIHN0eWxlIGZsYXRicmVhZA%3D%3D,234K views
203,scandi-style-flatbread,"Soft, fluffy and perfectly chewy Homemade Flatbreads",https://www.youtube.com/watch?v=0HboBHi1CQo&pp=ygUiaG93IHRvIG1ha2Ugc2NhbmRpIHN0eWxlIGZsYXRicmVhZA%3D%3D,97K views
203,scandi-style-flatbread,"Scandinavian Crisp Bread / ""Knækbrød"" - Grainy Crispy Bread 🇸🇪🇩🇰🇳🇴 Recipe # 186",https://www.youtube.com/watch?v=8e9WfDhgbzE&pp=ygUiaG93IHRvIG1ha2Ugc2NhbmRpIHN0eWxlIGZsYXRicmVhZA%3D%3D,12K views
204,scandi-goats-cheese-sweet-potato-coulibiac,How to Cook Mashed Sweet Potatoes with Goat Cheese and Pistachios,https://www.youtube.com/watch?v=pRxG_UfARYI&pp=ygU2aG93IHRvIG1ha2Ugc2NhbmRpIGdvYXRzIGNoZWVzZSBzd2VldCBwb3RhdG8gY291bGliaWFj,1.8K views
204,scandi-goats-cheese-sweet-potato-coulibiac,Thanksgiving Side Dishes - Roasted Sweet Potatoes with Goat Cheese and Candied Bacon,https://www.youtube.com/watch?v=KVkAIQ75OIA&pp=ygU2aG93IHRvIG1ha2Ugc2NhbmRpIGdvYXRzIGNoZWVzZSBzd2VldCBwb3RhdG8gY291bGliaWFj,29K views
204,scandi-goats-cheese-sweet-potato-coulibiac,Sweet Potato Rounds with Goat Cheese Appetizer,https://www.youtube.com/watch?v=xsG11ZeOFIk&pp=ygU2aG93IHRvIG1ha2Ugc2NhbmRpIGdvYXRzIGNoZWVzZSBzd2VldCBwb3RhdG8gY291bGliaWFj,277 views
205,scandi-style-oysters,How to make Citrus Scandi cocktail & oysters with citrus splash,https://www.youtube.com/watch?v=SG_Q4_wmR8c&pp=ygUgaG93IHRvIG1ha2Ugc2NhbmRpIHN0eWxlIG95c3RlcnM%3D,1.1K views
